1505, 2033, 2, 0.425382, 0.998673, 10.014778
1494, 2044, 2, 0.422272, 0.998663, 10.068966
1481, 2057, 2, 0.418598, 0.998651, 10.133005
1470, 2068, 2, 0.415489, 0.998641, 10.187192
1463, 2075, 2, 0.413510, 0.998635, 10.221675
1453, 2085, 2, 0.410684, 0.998625, 10.270936
1444, 2094, 2, 0.408140, 0.998617, 10.315271
1435, 2103, 2, 0.405596, 0.998608, 10.359606
1428, 2110, 2, 0.403618, 0.998601, 10.394089
1418, 2120, 3, 0.400791, 0.997889, 10.443350
1399, 2139, 3, 0.395421, 0.997860, 10.536945
1387, 2151, 3, 0.392029, 0.997842, 10.596059
1371, 2167, 3, 0.387507, 0.997817, 10.674877
1360, 2178, 3, 0.384398, 0.997799, 10.729064
1350, 2188, 3, 0.381572, 0.997783, 10.778325
1336, 2202, 3, 0.377614, 0.997760, 10.847291
1326, 2212, 3, 0.374788, 0.997743, 10.896552
1310, 2228, 3, 0.370266, 0.997715, 10.975369
1297, 2241, 3, 0.366591, 0.997692, 11.039409
1280, 2258, 3, 0.361786, 0.997662, 11.123153
1261, 2277, 3, 0.356416, 0.997627, 11.216749
1240, 2298, 3, 0.350480, 0.997586, 11.320197
1222, 2316, 3, 0.345393, 0.997551, 11.408867
1200, 2338, 3, 0.339175, 0.997506, 11.517241
1180, 2358, 3, 0.333522, 0.997464, 11.615764
1154, 2384, 3, 0.326173, 0.997407, 11.743842
1128, 2410, 3, 0.318824, 0.997347, 11.871922
1102, 2436, 4, 0.311475, 0.996383, 12.000000
1078, 2460, 4, 0.304692, 0.996303, 12.118227
1043, 2495, 4, 0.294799, 0.996180, 12.290641
1017, 2521, 4, 0.287451, 0.996082, 12.418719
987, 2551, 4, 0.278971, 0.995964, 12.566503
963, 2575, 4, 0.272188, 0.995863, 12.684729
937, 2601, 4, 0.264839, 0.995749, 12.812808
915, 2623, 4, 0.258621, 0.995647, 12.921183
893, 2645, 4, 0.252402, 0.995541, 13.029556
868, 2670, 4, 0.245336, 0.995413, 13.152709
839, 2699, 5, 0.237140, 0.994076, 13.295567
819, 2719, 6, 0.231487, 0.992727, 13.394089
790, 2748, 8, 0.223290, 0.989975, 13.536945
749, 2789, 9, 0.211702, 0.988127, 13.738916
724, 2814, 9, 0.204635, 0.987722, 13.862069
695, 2843, 11, 0.196439, 0.984419, 14.004926
680, 2858, 11, 0.192199, 0.984081, 14.078817
655, 2883, 12, 0.185133, 0.982009, 14.201970
638, 2900, 12, 0.180328, 0.981538, 14.285714
626, 2912, 12, 0.176936, 0.981191, 14.344828
609, 2929, 12, 0.172131, 0.980676, 14.428572
594, 2944, 12, 0.167891, 0.980198, 14.502463
570, 2968, 12, 0.161108, 0.979381, 14.620689
549, 2989, 12, 0.155172, 0.978610, 14.724138
532, 3006, 12, 0.150367, 0.977941, 14.807881
516, 3022, 12, 0.145845, 0.977273, 14.886700
491, 3047, 15, 0.138779, 0.970356, 15.009852
468, 3070, 17, 0.132278, 0.964948, 15.123153
441, 3097, 17, 0.124647, 0.962882, 15.256158
421, 3117, 19, 0.118994, 0.956818, 15.354680
402, 3136, 20, 0.113624, 0.952607, 15.448276
392, 3146, 22, 0.110797, 0.946860, 15.497537
371, 3167, 25, 0.104862, 0.936869, 15.600986
348, 3190, 26, 0.098361, 0.930481, 15.714286
333, 3205, 28, 0.094121, 0.922438, 15.788177
312, 3226, 31, 0.088185, 0.909621, 15.891625
292, 3246, 32, 0.082533, 0.901235, 15.990148
283, 3255, 34, 0.079989, 0.892744, 16.034483
270, 3268, 37, 0.076314, 0.879479, 16.098522
252, 3286, 42, 0.071227, 0.857143, 16.187193
231, 3307, 48, 0.065291, 0.827957, 16.290640
216, 3322, 54, 0.061051, 0.800000, 16.364532
201, 3337, 61, 0.056812, 0.767176, 16.438423
188, 3350, 65, 0.053137, 0.743083, 16.502462
170, 3368, 75, 0.048050, 0.693878, 16.591133
159, 3379, 82, 0.044941, 0.659751, 16.645321
146, 3392, 89, 0.041266, 0.621277, 16.709360
126, 3412, 100, 0.035613, 0.557522, 16.807882
118, 3420, 107, 0.033352, 0.524444, 16.847290
109, 3429, 115, 0.030808, 0.486607, 16.891626
94, 3444, 127, 0.026569, 0.425339, 16.965517
84, 3454, 135, 0.023742, 0.383562, 17.014778
77, 3461, 140, 0.021764, 0.354839, 17.049261
69, 3469, 147, 0.019503, 0.319444, 17.088671
62, 3476, 153, 0.017524, 0.288372, 17.123152
53, 3485, 160, 0.014980, 0.248826, 17.167488
43, 3495, 170, 0.012154, 0.201878, 17.216749
32, 3506, 181, 0.009045, 0.150235, 17.270935
23, 3515, 190, 0.006501, 0.107981, 17.315271
19, 3519, 194, 0.005370, 0.089202, 17.334976
16, 3522, 197, 0.004522, 0.075117, 17.349754
13, 3525, 200, 0.003674, 0.061033, 17.364532
9, 3529, 204, 0.002544, 0.042254, 17.384237
8, 3530, 205, 0.002261, 0.037559, 17.389162
6, 3532, 207, 0.001696, 0.028169, 17.399015
3, 3535, 210, 0.000848, 0.014085, 17.413794
2, 3536, 211, 0.000565, 0.009390, 17.418718
2, 3536, 211, 0.000565, 0.009390, 17.418718
2, 3536, 211, 0.000565, 0.009390, 17.418718
2, 3536, 211, 0.000565, 0.009390, 17.418718
2, 3536, 211, 0.000565, 0.009390, 17.418718
1, 3537, 212, 0.000283, 0.004695, 17.423645
0, 3538, 213, 0.000000, 0.000000, 17.428572
