0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
0, 2542, 213, 0.000000, 0.000000, 12.522167
