1.000000, 1.000000
1.000000, 0.480000
1.000000, 0.480000
1.000000, 0.480000
1.000000, 0.480000
1.000000, 0.480000
1.000000, 0.480000
1.000000, 0.480000
1.000000, 0.480000
1.000000, 0.480000
1.000000, 0.480000
1.000000, 0.480000
1.000000, 0.480000
1.000000, 0.480000
1.000000, 0.480000
1.000000, 0.480000
1.000000, 0.480000
1.000000, 0.480000
1.000000, 0.480000
1.000000, 0.480000
1.000000, 0.480000
1.000000, 0.480000
1.000000, 0.480000
1.000000, 0.480000
1.000000, 0.480000
1.000000, 0.480000
1.000000, 0.480000
1.000000, 0.480000
1.000000, 0.466667
1.000000, 0.466667
1.000000, 0.466667
1.000000, 0.460000
1.000000, 0.453333
1.000000, 0.453333
1.000000, 0.453333
1.000000, 0.453333
1.000000, 0.446667
1.000000, 0.446667
1.000000, 0.446667
1.000000, 0.440000
1.000000, 0.440000
1.000000, 0.420000
1.000000, 0.406667
1.000000, 0.393333
1.000000, 0.393333
1.000000, 0.380000
1.000000, 0.380000
1.000000, 0.380000
1.000000, 0.380000
1.000000, 0.380000
1.000000, 0.380000
1.000000, 0.380000
1.000000, 0.380000
1.000000, 0.380000
1.000000, 0.380000
1.000000, 0.380000
1.000000, 0.380000
1.000000, 0.380000
1.000000, 0.380000
1.000000, 0.380000
1.000000, 0.380000
1.000000, 0.380000
1.000000, 0.380000
1.000000, 0.373333
1.000000, 0.373333
1.000000, 0.366667
1.000000, 0.366667
1.000000, 0.366667
1.000000, 0.366667
1.000000, 0.360000
1.000000, 0.360000
1.000000, 0.346667
1.000000, 0.346667
1.000000, 0.346667
1.000000, 0.346667
1.000000, 0.346667
1.000000, 0.346667
1.000000, 0.346667
1.000000, 0.346667
1.000000, 0.346667
1.000000, 0.333333
1.000000, 0.333333
1.000000, 0.333333
1.000000, 0.333333
1.000000, 0.333333
1.000000, 0.333333
1.000000, 0.333333
1.000000, 0.333333
1.000000, 0.333333
1.000000, 0.333333
1.000000, 0.333333
1.000000, 0.333333
1.000000, 0.333333
1.000000, 0.333333
1.000000, 0.333333
1.000000, 0.333333
1.000000, 0.333333
1.000000, 0.333333
1.000000, 0.333333
1.000000, 0.333333
1.000000, 0.333333
1.000000, 0.333333
1.000000, 0.333333
1.000000, 0.333333
1.000000, 0.333333
1.000000, 0.326667
1.000000, 0.326667
1.000000, 0.326667
1.000000, 0.320000
1.000000, 0.320000
1.000000, 0.320000
1.000000, 0.320000
1.000000, 0.320000
1.000000, 0.320000
1.000000, 0.320000
1.000000, 0.320000
1.000000, 0.313333
1.000000, 0.313333
1.000000, 0.306667
1.000000, 0.306667
1.000000, 0.300000
1.000000, 0.300000
1.000000, 0.300000
1.000000, 0.300000
1.000000, 0.293333
1.000000, 0.286667
1.000000, 0.286667
1.000000, 0.280000
1.000000, 0.280000
1.000000, 0.280000
1.000000, 0.280000
1.000000, 0.280000
1.000000, 0.280000
1.000000, 0.280000
1.000000, 0.280000
1.000000, 0.280000
1.000000, 0.280000
1.000000, 0.280000
1.000000, 0.280000
1.000000, 0.280000
1.000000, 0.280000
1.000000, 0.280000
1.000000, 0.280000
1.000000, 0.280000
1.000000, 0.280000
1.000000, 0.266667
1.000000, 0.266667
1.000000, 0.266667
1.000000, 0.266667
1.000000, 0.266667
1.000000, 0.266667
1.000000, 0.266667
1.000000, 0.266667
1.000000, 0.266667
1.000000, 0.266667
1.000000, 0.266667
1.000000, 0.253333
1.000000, 0.253333
1.000000, 0.253333
1.000000, 0.253333
1.000000, 0.253333
1.000000, 0.253333
1.000000, 0.253333
1.000000, 0.253333
1.000000, 0.253333
1.000000, 0.253333
1.000000, 0.253333
1.000000, 0.253333
1.000000, 0.246667
1.000000, 0.246667
1.000000, 0.246667
1.000000, 0.246667
1.000000, 0.246667
1.000000, 0.246667
1.000000, 0.240000
1.000000, 0.240000
1.000000, 0.240000
1.000000, 0.240000
1.000000, 0.240000
1.000000, 0.240000
1.000000, 0.240000
1.000000, 0.240000
1.000000, 0.240000
1.000000, 0.240000
1.000000, 0.240000
1.000000, 0.240000
1.000000, 0.240000
1.000000, 0.240000
1.000000, 0.240000
1.000000, 0.240000
1.000000, 0.240000
1.000000, 0.233333
1.000000, 0.233333
1.000000, 0.233333
1.000000, 0.233333
1.000000, 0.233333
1.000000, 0.233333
1.000000, 0.226667
1.000000, 0.226667
1.000000, 0.220000
1.000000, 0.220000
1.000000, 0.220000
1.000000, 0.220000
1.000000, 0.220000
1.000000, 0.220000
1.000000, 0.220000
1.000000, 0.220000
1.000000, 0.220000
1.000000, 0.220000
1.000000, 0.220000
1.000000, 0.220000
1.000000, 0.220000
1.000000, 0.220000
1.000000, 0.220000
1.000000, 0.220000
1.000000, 0.220000
1.000000, 0.213333
1.000000, 0.213333
1.000000, 0.213333
1.000000, 0.213333
1.000000, 0.213333
1.000000, 0.213333
1.000000, 0.213333
1.000000, 0.213333
1.000000, 0.213333
1.000000, 0.213333
1.000000, 0.213333
1.000000, 0.213333
1.000000, 0.213333
1.000000, 0.206667
1.000000, 0.206667
1.000000, 0.206667
1.000000, 0.206667
1.000000, 0.206667
0.995305, 0.206667
0.995305, 0.206667
0.995305, 0.206667
0.995305, 0.206667
0.995305, 0.206667
0.995305, 0.206667
0.995305, 0.206667
0.995305, 0.206667
0.995305, 0.206667
0.995305, 0.206667
0.995305, 0.206667
0.995305, 0.206667
0.995305, 0.206667
0.990610, 0.206667
0.990610, 0.206667
0.990610, 0.206667
0.990610, 0.206667
0.990610, 0.206667
0.990610, 0.206667
0.990610, 0.206667
0.990610, 0.206667
0.990610, 0.206667
0.990610, 0.206667
0.990610, 0.206667
0.990610, 0.206667
0.990610, 0.206667
0.990610, 0.206667
0.990610, 0.206667
0.990610, 0.206667
0.990610, 0.206667
0.990610, 0.206667
0.990610, 0.206667
0.990610, 0.206667
0.990610, 0.206667
0.990610, 0.206667
0.990610, 0.206667
0.990610, 0.206667
0.990610, 0.206667
0.990610, 0.206667
0.990610, 0.206667
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
0.990610, 0.200000
